OrderID,OrderNumber(New),orderDate,shipByDate,orderStatus,CustomerID(new),orderTotal,amountPaid,taxAmount_x,shippingAmount_x,serviceCode,shipDate,tagIds,shipTo.city,shipTo.state,shipTo.postalCode,Warehouse,StoreID,advancedOptions.customField1,delivery_date,quantity,unitPrice,ProductID,DeliveryDate,orderDate2
2524530311,264578,2023-08-17T21:08:27.0000000,2023-08-28T00:00:00.0000000,shipped,686642153,60.48,60.48,3.5,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",ROCK HILL,SC,29732-9025,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524536411,264878,2023-08-17T21:08:31.0000000,2023-08-28T00:00:00.0000000,shipped,712012262,59.98,59.98,3,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",WOMELSDORF,PA,19567-1311,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524532211,264978,2023-08-17T21:08:32.0000000,2023-08-28T00:00:00.0000000,shipped,199488559,61.17,61.17,4.19,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",YORKTOWN HTS,NY,10598-1910,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,5644846,8/29/2023,8/18/2023 0:08
2524537611,265078,2023-08-17T21:08:32.0000000,2023-08-28T00:00:00.0000000,shipped,483842159,55.97,55.97,3.99,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",NEW YORK,NY,10001-1244,1495521,262520,3.NEW JERSEY,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:08
2524533611,265178,2023-08-17T21:08:34.0000000,2023-08-28T00:00:00.0000000,shipped,730828362,60.6,60.6,3.62,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",LAKE FOREST,CA,92630-2112,64072,262520,5.CALIFORNIA,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524534211,265278,2023-08-17T21:08:35.0000000,2023-08-28T00:00:00.0000000,shipped,144843051,658.04,658.04,34.28,83.88,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",WESTON,CT,06883-2437,1495521,262520,3.NEW JERSEY,8/29/2023,1,539.88,9304246,8/29/2023,8/18/2023 0:08
2524535511,265378,2023-08-17T21:08:36.0000000,2023-08-28T00:00:00.0000000,shipped,778780660,61.85,61.85,4.87,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",GALLATIN,TN,37066-6131,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524541011,265578,2023-08-17T21:08:39.0000000,2023-08-28T00:00:00.0000000,shipped,70825659,56.25,56.25,4.27,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",LOS ANGELES,CA,90066-5706,64072,262520,5.CALIFORNIA,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:08
2524516111,265678,2023-08-17T21:08:40.0000000,2023-08-28T00:00:00.0000000,shipped,359839448,55.38,55.38,4.4,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",O FALLON,IL,62269-3128,1495521,262520,1.CHICAGO,8/29/2023,1,43.99,14380547,8/29/2023,8/18/2023 0:08
2524520911,265878,2023-08-17T21:08:42.0000000,2023-08-28T00:00:00.0000000,shipped,82288256,662.9,662.9,39.14,83.88,fedex_standard_overnight,8/24/2023,"[69840, 119668, 120662, 121076, 122637]",NEW ALBANY,OH,43054-9747,195123,262520,1.CHICAGO,8/29/2023,1,539.88,9304246,8/29/2023,8/18/2023 0:08
2524536111,265978,2023-08-17T21:08:43.0000000,2023-08-28T00:00:00.0000000,shipped,10932158,60.1,60.1,3.12,6.99,fedex_home_delivery,8/28/2023,"[119668, 120662, 121076, 122421]",LONGMEADOW,MA,01106-2505,64071,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524537811,266178,2023-08-17T21:08:46.0000000,2023-08-28T00:00:00.0000000,shipped,712766655,55.75,55.75,3.77,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",PUTNAM VALLEY,NY,10579-1936,1495521,262520,3.NEW JERSEY,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:08
2524524911,266278,2023-08-17T21:08:47.0000000,2023-08-28T00:00:00.0000000,shipped,395028360,60.6,60.6,3.62,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 120662, 121076, 122637]",NEW ALBANY,OH,43054-6000,195123,262520,1.CHICAGO,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524514011,266478,2023-08-17T21:08:48.0000000,2023-08-28T00:00:00.0000000,shipped,631400162,184.81,184.81,13.87,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",ARLINGTON,TX,76002-4335,1495521,262520,2.TEXAS,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:08
2524538711,266578,2023-08-17T21:08:50.0000000,2023-08-28T00:00:00.0000000,shipped,285521762,61.43,61.43,4.45,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",ATLANTA,GA,30312-1646,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524532511,266678,2023-08-17T21:08:52.0000000,2023-08-28T00:00:00.0000000,shipped,43358947,55.86,55.86,3.88,6.99,fedex_home_delivery,8/28/2023,"[50341, 119668, 121076, 122673]",WOODMERE,NY,11598-1746,1495521,262520,3.NEW JERSEY,8/29/2023,1,44.99,53102158,8/29/2023,8/18/2023 0:08
2524539511,266778,2023-08-17T21:08:53.0000000,2023-08-28T00:00:00.0000000,shipped,638046259,55.13,55.13,3.15,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",BOCA RATON,FL,33433-7436,1495521,262520,4.MIAMI,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:08
2524514811,266878,2023-08-17T21:08:54.0000000,2023-08-28T00:00:00.0000000,shipped,407011762,56.98,56.98,0,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",NEW IPSWICH,NH,03071-4103,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524538911,266978,2023-08-17T21:08:54.0000000,2023-08-28T00:00:00.0000000,shipped,239534263,60.15,60.15,3.17,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",STAMFORD,CT,06905-5553,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,55791070,8/29/2023,8/18/2023 0:08
2524541311,267178,2023-08-17T21:08:56.0000000,2023-08-28T00:00:00.0000000,shipped,348785648,60.48,60.48,3.5,6.99,fedex_home_delivery,8/28/2023,"[119668, 120662, 121076, 122421]",SARATOGA SPGS,NY,12866-3428,64071,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:08
2524534511,267278,2023-08-17T21:08:59.0000000,2023-08-28T00:00:00.0000000,shipped,579269862,81.88,81.88,4.9,6.99,fedex_priority_overnight,8/24/2023,"[69840, 119668, 120662, 121076, 122637]",BLAIRSVILLE,GA,30512-5074,195123,262520,4.MIAMI,8/29/2023,1,69.99,83083963,8/29/2023,8/18/2023 0:08
2524466211,267478,2023-08-17T21:09:00.0000000,2023-08-28T00:00:00.0000000,shipped,357325048,60.6,60.6,3.62,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347]",SAN RAFAEL,CA,94901-1051,64072,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524539211,267378,2023-08-17T21:09:00.0000000,2023-08-28T00:00:00.0000000,shipped,366650963,54.96,54.96,2.98,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",NEW MILFORD,NJ,07646-2060,1495521,262520,3.NEW JERSEY,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524459311,267578,2023-08-17T21:09:01.0000000,2023-08-28T00:00:00.0000000,shipped,345129951,65.28,65.28,3.3,6.99,fedex_home_delivery,8/28/2023,"[119668, 120662, 121076, 122421]",W BLOOMFIELD,MI,48323-3626,64180,262520,1.CHICAGO,8/29/2023,1,54.99,3647546,8/29/2023,8/18/2023 0:09
2524466311,267678,2023-08-17T21:09:03.0000000,2023-08-28T00:00:00.0000000,shipped,676116259,76.2,76.2,6.21,0,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",NEW YORK,NY,10027-5352,1495521,262520,3.NEW JERSEY,8/29/2023,1,69.99,9304246,8/29/2023,8/18/2023 0:09
2524476511,267778,2023-08-17T21:09:03.0000000,2023-08-28T00:00:00.0000000,shipped,853868761,446.8,446.8,30.96,55.92,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347]",PHOENIX,AZ,85018-2653,64072,262520,FARM DIRECT,8/29/2023,1,359.92,9304246,8/29/2023,8/18/2023 0:09
2524480811,267878,2023-08-17T21:09:05.0000000,2023-08-28T00:00:00.0000000,shipped,323168441,122.83,122.83,8.87,13.98,fedex_ground,8/28/2023,"[119668, 121076, 122673]",BROOKLYN,NY,11201-6048,1495521,262520,3.NEW JERSEY,8/29/2023,1,99.98,9304246,8/29/2023,8/18/2023 0:09
2524482211,267978,2023-08-17T21:09:07.0000000,2023-08-28T00:00:00.0000000,shipped,957619850,55.98,55.98,4,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",ATLANTA,GA,30307-2861,195123,262520,FARM DIRECT,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524455811,268078,2023-08-17T21:09:08.0000000,2023-08-28T00:00:00.0000000,shipped,334671847,60.15,60.15,3.17,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",GREENWICH,CT,06830-3510,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,5644846,8/29/2023,8/18/2023 0:09
2524465911,268178,2023-08-17T21:09:08.0000000,2023-08-28T00:00:00.0000000,shipped,479603260,60.73,60.73,3.75,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",TAMPA,FL,33618-4145,1495521,262520,4.MIAMI,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524452811,268278,2023-08-17T21:09:10.0000000,2023-08-28T00:00:00.0000000,shipped,215989463,59.98,59.98,3,6.99,fedex_home_delivery,8/28/2023,"[119668, 120662, 121076, 122421]",IRONWOOD,MI,49938-9530,64180,262520,1.CHICAGO,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524463611,268378,2023-08-17T21:09:10.0000000,2023-08-28T00:00:00.0000000,shipped,449762159,594.6,594.6,44.68,0,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",POUGHKEEPSIE,NY,12603-4710,1495521,262520,3.NEW JERSEY,8/29/2023,1,549.92,9304246,8/29/2023,8/18/2023 0:09
2524466611,268478,2023-08-17T21:09:12.0000000,2023-08-28T00:00:00.0000000,shipped,376187760,221.42,221.42,13.5,27.96,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",ODESSA,FL,33556-4637,1495521,262520,4.MIAMI,8/29/2023,1,179.96,9304246,8/29/2023,8/18/2023 0:09
2524452311,268678,2023-08-17T21:09:15.0000000,2023-08-28T00:00:00.0000000,shipped,613777160,56.25,56.25,4.27,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",LAKEWOOD,CA,90713-2404,64072,262520,5.CALIFORNIA,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524459611,268778,2023-08-17T21:09:15.0000000,2023-08-28T00:00:00.0000000,shipped,38295663,179.94,179.94,9,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",BRISTOW,VA,20136-2226,1495521,262520,3.NEW JERSEY,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:09
2524479811,268878,2023-08-17T21:09:15.0000000,2023-08-28T00:00:00.0000000,shipped,67235462,60.6,60.6,3.62,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",CHINO,CA,91710-6981,64072,262520,5.CALIFORNIA,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524461211,268978,2023-08-17T21:09:16.0000000,2023-08-28T00:00:00.0000000,shipped,951880532,61.29,61.29,4.31,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",LLOYD HARBOR,NY,11743-9791,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524457411,269078,2023-08-17T21:09:19.0000000,2023-08-28T00:00:00.0000000,shipped,63570657,120.31,120.31,6.35,13.98,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",BRANFORD,CT,06405-4404,1495521,262520,3.NEW JERSEY,8/29/2023,1,99.98,9304246,8/29/2023,8/18/2023 0:09
2524465011,269378,2023-08-17T21:09:22.0000000,2023-08-28T00:00:00.0000000,shipped,267733362,55.12,55.12,3.14,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",BENNINGTON,NE,68007-1658,195123,262520,FARM DIRECT,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524468011,269278,2023-08-17T21:09:22.0000000,2023-08-28T00:00:00.0000000,shipped,555859861,60.6,60.6,3.62,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",CENTERVILLE,OH,45459-1548,1495521,262520,1.CHICAGO,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524481511,269178,2023-08-17T21:09:22.0000000,2023-08-28T00:00:00.0000000,shipped,869206057,59.98,59.98,3,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",PHILADELPHIA,PA,19144-2020,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,55791070,8/29/2023,8/18/2023 0:09
2524470511,269478,2023-08-17T21:09:23.0000000,2023-08-28T00:00:00.0000000,shipped,274661561,180.88,180.88,9.94,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",SWEDESBORO,NJ,08085-3057,1495521,262520,3.NEW JERSEY,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:09
2524473611,269578,2023-08-17T21:09:23.0000000,2023-08-28T00:00:00.0000000,shipped,368965244,61.66,61.66,4.68,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",BOW MAR,CO,80123-1574,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524469411,269778,2023-08-17T21:09:28.0000000,2023-08-28T00:00:00.0000000,shipped,920546047,61.6,61.6,4.62,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",AUSTIN,TX,78757-4370,1495521,262520,2.TEXAS,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524474211,269678,2023-08-17T21:09:28.0000000,2023-08-28T00:00:00.0000000,shipped,460101357,220.52,220.52,12.6,27.96,fedex_ground,8/28/2023,"[119668, 121076, 122673]",PORT ST LUCIE,FL,34953-2702,1495521,262520,4.MIAMI,8/29/2023,1,179.96,9304246,8/29/2023,8/18/2023 0:09
2524456311,269878,2023-08-17T21:09:29.0000000,2023-08-28T00:00:00.0000000,shipped,810139162,54.79,54.79,2.81,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 120662, 121076, 122637]",CAMBRIDGE,MA,02138-3369,195123,262520,3.NEW JERSEY,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524477211,269978,2023-08-17T21:09:30.0000000,2023-08-28T00:00:00.0000000,shipped,637872847,61.72,61.72,4.74,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",BURBANK,CA,91505-1692,64072,262520,5.CALIFORNIA,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524471811,270178,2023-08-17T21:09:31.0000000,2023-08-28T00:00:00.0000000,shipped,228786664,229.39,229.39,19.42,0,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",NEW BRAUNFELS,TX,78132-2339,1495521,262520,2.TEXAS,8/29/2023,1,209.97,9304246,8/29/2023,8/18/2023 0:09
2524452611,270278,2023-08-17T21:09:35.0000000,2023-08-28T00:00:00.0000000,shipped,767474655,119.96,119.96,6,13.98,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",MANAKIN SABOT,VA,23103-2664,1495521,262520,3.NEW JERSEY,8/29/2023,1,99.98,9304246,8/29/2023,8/18/2023 0:09
2524459911,270378,2023-08-17T21:09:35.0000000,2023-08-28T00:00:00.0000000,shipped,395613351,56.98,56.98,0,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",BLUE EYE,MO,65611-8163,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524479911,270478,2023-08-17T21:09:36.0000000,2023-08-28T00:00:00.0000000,shipped,712645861,55.13,55.13,3.15,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",GREENVILLE,NC,27858-4121,195123,262520,FARM DIRECT,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524462011,270578,2023-08-17T21:09:37.0000000,2023-08-28T00:00:00.0000000,shipped,817114557,59.98,59.98,3,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 120662, 121076, 122637]",WAYNESBURG,PA,15370-1818,195123,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524464311,270778,2023-08-17T21:09:38.0000000,2023-08-28T00:00:00.0000000,shipped,444088461,181.44,181.44,10.5,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",NAPLES,FL,34119-3355,1495521,262520,4.MIAMI,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:09
2524453011,270878,2023-08-17T21:09:42.0000000,2023-08-28T00:00:00.0000000,shipped,699795054,60.48,60.48,3.5,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",GAINESVILLE,GA,30506-3087,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524465211,270978,2023-08-17T21:09:43.0000000,2023-08-28T00:00:00.0000000,shipped,328875261,55.24,55.24,3.26,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347]",CUPERTINO,CA,95014-1137,64072,262520,5.CALIFORNIA,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524479411,271378,2023-08-17T21:09:46.0000000,2023-08-28T00:00:00.0000000,shipped,931875061,61.28,61.28,4.3,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347]",CHANDLER,AZ,85249-5558,64072,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524480911,271278,2023-08-17T21:09:46.0000000,2023-08-28T00:00:00.0000000,shipped,450394961,184.25,184.25,13.31,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",WHITESTONE,NY,11357-3017,1495521,262520,3.NEW JERSEY,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:09
2524465511,271478,2023-08-17T21:09:49.0000000,2023-08-28T00:00:00.0000000,shipped,152092959,56.14,56.14,4.16,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",ARGYLE,TX,76226-2068,1495521,262520,2.TEXAS,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:09
2524460111,271578,2023-08-17T21:09:50.0000000,2023-08-28T00:00:00.0000000,shipped,23720763,56.98,56.98,0,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",GREENVILLE,DE,19807-2047,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524470811,271678,2023-08-17T21:09:50.0000000,2023-08-28T00:00:00.0000000,shipped,93974353,221.42,221.42,13.5,27.96,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",CUDJOE KEY,FL,33042-4320,1495521,262520,4.MIAMI,8/29/2023,1,179.96,9304246,8/29/2023,8/18/2023 0:09
2524453811,271878,2023-08-17T21:09:53.0000000,2023-08-28T00:00:00.0000000,shipped,464145161,170.94,170.94,0,20.97,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",LEES SUMMIT,MO,64063-1938,195123,262520,FARM DIRECT,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:09
2524480211,271978,2023-08-17T21:09:53.0000000,2023-08-28T00:00:00.0000000,shipped,101788159,61.18,61.18,4.2,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",RIDGEFIELD,WA,98642-7846,1495521,262520,6.WASHINGTON,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524462111,272178,2023-08-17T21:09:56.0000000,2023-08-28T00:00:00.0000000,shipped,69041858,60.98,60.98,4,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",MACON,GA,31201-7500,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524464511,272378,2023-08-17T21:09:57.0000000,2023-08-28T00:00:00.0000000,shipped,150893462,61.6,61.6,4.62,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",MISSOURI CITY,TX,77459-4757,1495521,262520,2.TEXAS,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:09
2524469111,272478,2023-08-17T21:09:59.0000000,2023-08-28T00:00:00.0000000,shipped,970407963,75.8,75.8,5.81,0,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",SELAH,WA,98942-1731,1495521,262520,6.WASHINGTON,8/29/2023,1,69.99,9304246,8/29/2023,8/18/2023 0:09
2524476711,272578,2023-08-17T21:10:00.0000000,2023-08-28T00:00:00.0000000,shipped,158612763,61.6,61.6,4.62,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",FRISCO,TX,75034-5065,1495521,262520,2.TEXAS,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524453211,272678,2023-08-17T21:10:02.0000000,2023-08-28T00:00:00.0000000,shipped,22884158,60.1,60.1,3.12,6.99,fedex_home_delivery,8/28/2023,"[119668, 120662, 121076, 122421]",LONGMEADOW,MA,01106-2505,64071,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524456411,272878,2023-08-17T21:10:04.0000000,2023-08-28T00:00:00.0000000,shipped,575265057,55.75,55.75,3.77,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",KATONAH,NY,10536-3715,1495521,262520,3.NEW JERSEY,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:10
2524457911,273078,2023-08-17T21:10:06.0000000,2023-08-28T00:00:00.0000000,shipped,519276661,179.94,179.94,9,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",FAIRFAX,VA,22032-1468,1495521,262520,3.NEW JERSEY,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:10
2524461611,272978,2023-08-17T21:10:06.0000000,2023-08-28T00:00:00.0000000,shipped,124305861,60.35,60.35,3.37,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",MOCKSVILLE,NC,27028-2119,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524464611,273178,2023-08-17T21:10:08.0000000,2023-08-28T00:00:00.0000000,shipped,320845348,56.98,56.98,0,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",FITZWILLIAM,NH,03447-3233,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524453311,273278,2023-08-17T21:10:09.0000000,2023-08-28T00:00:00.0000000,shipped,2680562,61.29,61.29,4.31,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",PRT WASHINGTN,NY,11050-4418,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524465411,273378,2023-08-17T21:10:10.0000000,2023-08-28T00:00:00.0000000,shipped,218984761,59.98,59.98,3,6.99,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",UPPR MARLBORO,MD,20772-5284,1495521,262520,3.NEW JERSEY,8/29/2023,1,49.99,5644846,8/29/2023,8/18/2023 0:10
2524480011,273478,2023-08-17T21:10:11.0000000,2023-08-28T00:00:00.0000000,shipped,559229547,56.98,56.98,0,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",HOLLIS,NH,03049-6201,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524463411,273578,2023-08-17T21:10:13.0000000,2023-08-28T00:00:00.0000000,shipped,965235361,180.88,180.88,9.94,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",SHORT HILLS,NJ,07078-1334,1495521,262520,3.NEW JERSEY,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:10
2524473911,273678,2023-08-17T21:10:14.0000000,2023-08-28T00:00:00.0000000,shipped,21300063,56.25,56.25,4.27,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",LOS ANGELES,CA,90004-3726,64072,262520,5.CALIFORNIA,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:10
2524460311,273878,2023-08-17T21:10:15.0000000,2023-08-28T00:00:00.0000000,shipped,128995350,60.6,60.6,3.62,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",CARY,NC,27513-2619,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524463811,273778,2023-08-17T21:10:15.0000000,2023-08-28T00:00:00.0000000,shipped,132381963,61.72,61.72,4.74,6.99,ontrac_ground_service,8/28/2023,"[119668, 121076, 122347, 122673]",LONG BEACH,CA,90808-2448,64072,262520,5.CALIFORNIA,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524479311,274078,2023-08-17T21:10:18.0000000,2023-08-28T00:00:00.0000000,shipped,553776863,74.19,74.19,4.2,0,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",DETROIT,MI,48207-4470,1495521,262520,1.CHICAGO,8/29/2023,1,69.99,9304246,8/29/2023,8/18/2023 0:10
2524468211,274178,2023-08-17T21:10:21.0000000,2023-08-28T00:00:00.0000000,shipped,880872461,54.79,54.79,2.81,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 120662, 121076, 122637]",BOSTON,MA,02111-2327,195123,262520,3.NEW JERSEY,8/29/2023,1,44.99,9304246,8/29/2023,8/18/2023 0:10
2524481711,274378,2023-08-17T21:10:22.0000000,2023-08-28T00:00:00.0000000,shipped,11376462,185.93,185.93,14.99,20.97,fedex_home_delivery,8/28/2023,"[119668, 121076, 122673]",PALOS HEIGHTS,IL,60463-3163,1495521,262520,1.CHICAGO,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:10
2524474011,274478,2023-08-17T21:10:23.0000000,2023-08-28T00:00:00.0000000,shipped,354055657,60.6,60.6,3.62,6.99,fedex_standard_overnight,8/24/2023,"[69840, 119668, 121076]",DIAMOND,OH,44412-9769,195123,262520,FARM DIRECT,8/29/2023,1,49.99,9304246,8/29/2023,8/18/2023 0:10
2524456611,274678,2023-08-17T21:10:27.0000000,2023-08-28T00:00:00.0000000,shipped,58484662,179.19,179.19,8.25,20.97,fedex_home_delivery,8/24/2023,"[50341, 69840, 119668, 121076]",GRAFTON,WI,53024-1726,195123,262520,1.CHICAGO,8/29/2023,1,149.97,9304246,8/29/2023,8/18/2023 0:10
