OrderID,OrderNo,SvcCode,ShipDate,State,ZipCode,WHId,StoreID,WHinSS,ProductID,DeliveryDate,TransitTime,SkuID,Type,Plan,Country_origen,shipping_Allocation,WHCode
2320730311,934977,fedex_home_delivery,"Monday, August 21, 2023",MD,20817-6548,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2320713111,938777,fedex_home_delivery,"Monday, August 21, 2023",NY,12070-1658,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2320725011,945977,fedex_home_delivery,"Monday, August 21, 2023",PA,19083-4713,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2320748611,950177,fedex_home_delivery,"Monday, August 21, 2023",NY,10003-7932,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2337863911,958577,fedex_home_delivery,"Monday, August 21, 2023",NJ,08902-1208,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362994311,7878,fedex_home_delivery,"Monday, August 21, 2023",CT,06426-1471,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362969211,12078,fedex_home_delivery,"Monday, August 21, 2023",PA,15928-9221,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362969311,12478,fedex_home_delivery,"Monday, August 21, 2023",CT,06516-5914,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362971911,17278,fedex_home_delivery,"Monday, August 21, 2023",PA,15468-1121,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362968711,22278,fedex_home_delivery,"Monday, August 21, 2023",PA,15147-3887,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362957911,23978,fedex_home_delivery,"Monday, August 21, 2023",PA,18015-5122,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2368733811,25078,fedex_home_delivery,"Monday, August 21, 2023",PA,16001-7926,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2368733111,26778,fedex_home_delivery,"Monday, August 21, 2023",CT,06482-1354,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 22, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2292833611,897277,fedex_home_delivery,"Thursday, August 17, 2023",CT,06074-2399,64071,262520,3.NEW JERSEY,5644846,"Friday, August 18, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2310139311,915077,fedex_home_delivery,"Thursday, August 17, 2023",NY,10591-7524,64071,262520,3.NEW JERSEY,5644846,"Friday, August 18, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2320709711,939377,fedex_home_delivery,"Thursday, August 17, 2023",DC,20024-4494,64071,262520,3.NEW JERSEY,5644846,"Friday, August 18, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2320703411,942877,fedex_home_delivery,"Thursday, August 17, 2023",CT,06410-3120,64071,262520,3.NEW JERSEY,5644846,"Friday, August 18, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2362963011,15378,fedex_home_delivery,"Thursday, August 17, 2023",CT,06070-1104,64071,262520,3.NEW JERSEY,5644846,"Friday, August 18, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2368734511,27978,fedex_home_delivery,"Thursday, August 17, 2023",CT,06333-1500,64071,262520,3.NEW JERSEY,5644846,"Friday, August 18, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253456811,811177,fedex_home_delivery,"Wednesday, August 16, 2023",DC,20003-4597,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253459911,811277,fedex_home_delivery,"Wednesday, August 16, 2023",PA,17055-9539,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253466911,813077,fedex_home_delivery,"Wednesday, August 16, 2023",NY,13838-8610,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253412811,818877,fedex_home_delivery,"Wednesday, August 16, 2023",PA,18929-1051,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253409011,821277,fedex_home_delivery,"Wednesday, August 16, 2023",CT,06810-3626,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253413711,827777,fedex_home_delivery,"Wednesday, August 16, 2023",CT,06013-2103,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2253405211,831377,fedex_home_delivery,"Wednesday, August 16, 2023",NJ,08085-4244,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2265649311,844877,fedex_home_delivery,"Wednesday, August 16, 2023",NJ,07016-3261,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 17, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2189432311,735277,fedex_home_delivery,"Monday, August 14, 2023",NY,10463-2159,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 15, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2390173111,59778,fedex_home_delivery,"Monday, August 14, 2023",PA,18103-9678,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 15, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096879211,487077,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,08701-5788,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096849311,488877,fedex_home_delivery,"Wednesday, August 9, 2023",PA,16933-9670,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096853711,489577,fedex_home_delivery,"Wednesday, August 9, 2023",NY,11372-1104,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096842711,490177,fedex_home_delivery,"Wednesday, August 9, 2023",PA,19311-9636,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096859711,490277,fedex_home_delivery,"Wednesday, August 9, 2023",NY,10065-7864,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096844011,491177,fedex_home_delivery,"Wednesday, August 9, 2023",NY,10701-6322,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096836911,492877,fedex_home_delivery,"Wednesday, August 9, 2023",DE,19703-1225,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096849911,493777,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,07028-2127,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096852311,495777,fedex_home_delivery,"Wednesday, August 9, 2023",VA,23233-7058,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096854611,498777,fedex_home_delivery,"Wednesday, August 9, 2023",VA,20170-3251,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096861611,500777,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,08857-3242,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096839011,501677,fedex_home_delivery,"Wednesday, August 9, 2023",MD,21403-4951,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096862411,501577,fedex_home_delivery,"Wednesday, August 9, 2023",NY,11581-2537,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2096867611,502777,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,08873-6200,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2105205111,504377,fedex_home_delivery,"Wednesday, August 9, 2023",MD,21722-1603,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108294511,506577,fedex_home_delivery,"Wednesday, August 9, 2023",PA,17402-3245,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108318111,509977,fedex_home_delivery,"Wednesday, August 9, 2023",PA,19102-4315,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108298111,511977,fedex_home_delivery,"Wednesday, August 9, 2023",CT,06085-1091,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108321011,512977,fedex_home_delivery,"Wednesday, August 9, 2023",NY,10591-1069,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108312011,513377,fedex_home_delivery,"Wednesday, August 9, 2023",MA,01085-4036,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108317411,516177,fedex_home_delivery,"Wednesday, August 9, 2023",NY,11552-1745,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108309011,518077,fedex_home_delivery,"Wednesday, August 9, 2023",DC,20001-5317,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108220011,522177,fedex_home_delivery,"Wednesday, August 9, 2023",PA,15108-2345,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108237311,522977,fedex_home_delivery,"Wednesday, August 9, 2023",CT,06067-1211,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108210611,523477,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,07092-1957,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108241411,527177,fedex_home_delivery,"Wednesday, August 9, 2023",CT,06460-4304,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108225111,527277,fedex_home_delivery,"Wednesday, August 9, 2023",PA,19355-3329,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108207311,527677,fedex_home_delivery,"Wednesday, August 9, 2023",NY,10514-2609,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108196311,528677,fedex_home_delivery,"Wednesday, August 9, 2023",CT,06492-2001,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108216311,528577,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,08057-2703,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108213511,532477,fedex_home_delivery,"Wednesday, August 9, 2023",PA,17740-6717,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108231311,533377,fedex_home_delivery,"Wednesday, August 9, 2023",CT,06405-3905,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108222011,534477,fedex_home_delivery,"Wednesday, August 9, 2023",NY,11379-2206,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108228011,535077,fedex_home_delivery,"Wednesday, August 9, 2023",NY,11782-1365,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124934011,551877,fedex_home_delivery,"Wednesday, August 9, 2023",NJ,08723-4909,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2194539311,744777,fedex_home_delivery,"Wednesday, August 9, 2023",VA,22041-3125,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2291375811,880477,fedex_home_delivery,"Wednesday, August 9, 2023",NY,10023-1923,64071,262520,3.NEW JERSEY,5644846,"Thursday, August 10, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078679111,452077,fedex_home_delivery,"Tuesday, August 8, 2023",NY,10990-2242,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078689011,452177,fedex_home_delivery,"Tuesday, August 8, 2023",NY,10304-4112,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078665711,452477,fedex_home_delivery,"Tuesday, August 8, 2023",CT,06107-1714,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078668211,452277,fedex_home_delivery,"Tuesday, August 8, 2023",CT,06820-2809,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078685411,453577,fedex_home_delivery,"Tuesday, August 8, 2023",NJ,07040-1352,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078666711,454777,fedex_home_delivery,"Tuesday, August 8, 2023",PA,19087-2185,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078669711,456377,fedex_home_delivery,"Tuesday, August 8, 2023",MD,21093-7002,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078671111,456577,fedex_home_delivery,"Tuesday, August 8, 2023",PA,17015-7401,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078672611,457577,fedex_home_delivery,"Tuesday, August 8, 2023",CT,06902-3463,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078679311,460277,fedex_home_delivery,"Tuesday, August 8, 2023",MD,20854-2847,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078675611,460977,fedex_home_delivery,"Tuesday, August 8, 2023",NJ,08043-1542,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078662611,461077,fedex_home_delivery,"Tuesday, August 8, 2023",PA,18940-1219,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078664911,461677,fedex_home_delivery,"Tuesday, August 8, 2023",NY,11030-1124,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078694111,467177,fedex_home_delivery,"Tuesday, August 8, 2023",PA,19087-2578,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078685111,467277,fedex_home_delivery,"Tuesday, August 8, 2023",MD,21770-9228,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078697611,467577,fedex_home_delivery,"Tuesday, August 8, 2023",PA,17325-6658,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078623511,468477,fedex_home_delivery,"Tuesday, August 8, 2023",DE,19713-1725,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078620511,470677,fedex_home_delivery,"Tuesday, August 8, 2023",PA,15012-4327,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078628311,471277,fedex_home_delivery,"Tuesday, August 8, 2023",PA,16046-3017,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078629111,473177,fedex_home_delivery,"Tuesday, August 8, 2023",NY,10310-2611,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078633411,475977,fedex_home_delivery,"Tuesday, August 8, 2023",VA,22124-1532,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078648411,477777,fedex_home_delivery,"Tuesday, August 8, 2023",PA,15205-4524,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078642611,479277,fedex_home_delivery,"Tuesday, August 8, 2023",NJ,07739-1608,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078635011,480277,fedex_home_delivery,"Tuesday, August 8, 2023",MD,20854-4302,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078632611,482277,fedex_home_delivery,"Tuesday, August 8, 2023",PA,19027-1337,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2078650511,482377,fedex_home_delivery,"Tuesday, August 8, 2023",NY,10001-4889,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2260775911,832077,fedex_home_delivery,"Tuesday, August 8, 2023",NJ,07675-1810,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 9, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2188268011,734777,fedex_home_delivery,"Monday, August 7, 2023",NY,11729-2542,64071,262520,3.NEW JERSEY,5644846,"Tuesday, August 8, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108297511,507377,fedex_home_delivery,"Tuesday, August 15, 2023",PA,15243-1085,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2108294911,509577,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11790-3344,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124970511,544277,fedex_home_delivery,"Tuesday, August 15, 2023",PA,19335-5506,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124940711,549277,fedex_home_delivery,"Tuesday, August 15, 2023",CT,06040-6640,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124939111,549477,fedex_home_delivery,"Tuesday, August 15, 2023",MD,20815-4753,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124924611,551377,fedex_home_delivery,"Tuesday, August 15, 2023",CT,06492-4841,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124926711,553177,fedex_home_delivery,"Tuesday, August 15, 2023",CT,06804-3203,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124928111,557177,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11701-3204,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2124938911,560977,fedex_home_delivery,"Tuesday, August 15, 2023",PA,19440-3220,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137106211,566077,fedex_home_delivery,"Tuesday, August 15, 2023",NJ,08831-2644,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137114411,567777,fedex_home_delivery,"Tuesday, August 15, 2023",PA,19067-5121,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137115511,569377,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11234-4903,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137031711,570877,fedex_home_delivery,"Tuesday, August 15, 2023",PA,19067-7736,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137048911,570977,fedex_home_delivery,"Tuesday, August 15, 2023",PA,15317-3362,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137024611,573477,fedex_home_delivery,"Tuesday, August 15, 2023",VA,22968-2931,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137015611,575277,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11788-3357,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137059111,575577,fedex_home_delivery,"Tuesday, August 15, 2023",NY,10025-3654,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137035811,579177,fedex_home_delivery,"Tuesday, August 15, 2023",NJ,07728-4427,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137060611,583077,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11741-1456,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2137064811,582977,fedex_home_delivery,"Tuesday, August 15, 2023",PA,17603-3407,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2136936911,591477,fedex_home_delivery,"Tuesday, August 15, 2023",PA,19064-3514,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2136910311,593477,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11204-5010,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2136912911,594077,fedex_home_delivery,"Tuesday, August 15, 2023",NY,10984-1327,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2136915611,601077,fedex_home_delivery,"Tuesday, August 15, 2023",PA,19426-1067,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152154911,603777,fedex_home_delivery,"Tuesday, August 15, 2023",PA,18944-1818,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152161611,607977,fedex_home_delivery,"Tuesday, August 15, 2023",PA,15102-2261,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152176111,613077,fedex_home_delivery,"Tuesday, August 15, 2023",NY,10010-5431,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152152111,615477,fedex_home_delivery,"Tuesday, August 15, 2023",MD,21108-2100,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152121011,618677,fedex_home_delivery,"Tuesday, August 15, 2023",NY,10708-4202,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152121511,620177,fedex_home_delivery,"Tuesday, August 15, 2023",NY,13839-3115,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152106311,625077,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11796-1305,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152116711,626977,fedex_home_delivery,"Tuesday, August 15, 2023",PA,18017-4746,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152118911,629477,fedex_home_delivery,"Tuesday, August 15, 2023",VA,22015-1538,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152101511,631477,fedex_home_delivery,"Tuesday, August 15, 2023",NY,12054-4327,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152044611,632477,fedex_home_delivery,"Tuesday, August 15, 2023",MD,21043-6990,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
2152048911,634977,fedex_home_delivery,"Tuesday, August 15, 2023",NY,11030-2715,64071,262520,3.NEW JERSEY,5644846,"Wednesday, August 16, 2023",1,SQ1726938,Mixed,Suscription,US,Network,WNJ
